gameid,gamedate,home_teamid,away_teamid,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22100925,2022-02-28,1610612760,1610612758,0.2,0.2,100.8,110,109.2,117,23.6,23.2,3.8,3,8.2,7.6,92.2,83.8,0.41899999999999993,0.4748,37.4,30.8,0.28700000000000003,0.34819999999999995,15.6,25,0.8311999999999999,0.8266,47.4,38.2,16.4,18.4,14.6,14.8
22100726,2022-02-28,1610612751,1610612761,0.2,0.4,105.4,105,116.2,116.6,23.4,19.4,4.2,3.6,6.6,7.4,90.8,91.8,0.4408,0.42919999999999997,31.6,30.6,0.32939999999999997,0.3028,21.2,22.8,0.709,0.7366,41.4,41.4,20.2,20.2,14.2,12.6
22100922,2022-02-28,1610612748,1610612741,0.6,0.6,117.6,119.2,117,118.4,23.6,28,3,5.8,6.6,5.8,88.8,87.8,0.4726,0.5134000000000001,33.6,31.4,0.35879999999999995,0.3564,28.2,22.2,0.7964,0.7934,48.8,44.4,22.6,18.4,16.2,13
22100920,2022-02-28,1610612739,1610612750,1,0.6,100.6,126.4,90.4,123.4,23.6,29.2,4.8,5,8.6,8,84,93.8,0.43339999999999995,0.4896,30.2,39.6,0.367,0.42860000000000004,21.4,21.4,0.7886000000000001,0.8276,45.6,39,16.4,20,12.6,12.2
22100921,2022-02-28,1610612753,1610612754,0.4,0.2,107.2,106.8,120,120.2,22.6,24.2,3.4,4.2,5.6,6.2,87.2,91,0.4476,0.42960000000000004,37,35,0.3096,0.3204,21.6,24.2,0.8274000000000001,0.6935999999999999,43.4,47.6,18.6,21.2,15.2,15.2
22100931,2022-03-01,1610612747,1610612742,0.4,0.6,108.2,111.2,115,108.4,22.8,21,6.8,5,8,6.6,90,81,0.46040000000000003,0.48839999999999995,33.4,38.4,0.264,0.4306,24.2,20.8,0.701,0.7868,45.4,38.2,19.2,21.2,15.2,13.2
22100927,2022-03-01,1610612738,1610612737,0.8,0.2,111.8,108.2,101.6,110.8,25.8,21.8,6.2,4,8.8,6.8,84.8,93.6,0.48019999999999996,0.42800000000000005,37,30.6,0.347,0.33140000000000003,23.8,21.4,0.775,0.8592000000000001,44.8,46,17,18.8,14,11
22100928,2022-03-01,1610612761,1610612751,0.8,0.4,119.2,112.8,112.6,116.2,25.6,20.8,4,4,8.6,7.6,89,90.8,0.49739999999999995,0.44939999999999997,31.4,35.6,0.46099999999999997,0.3482,22.4,25.6,0.7828000000000002,0.7266,44.6,42,20,21.4,13.6,9.2
22100930,2022-03-01,1610612750,1610612744,0.6,0.6,111.2,111,115,108.6,25.6,27.2,6.8,3.8,6.4,9.4,91.2,86,0.42539999999999994,0.4542,42.8,42.8,0.3116,0.3824000000000001,28.6,19.4,0.7363999999999999,0.8286000000000001,46.8,41,23.4,19.2,13.8,14
22100929,2022-03-01,1610612745,1610612746,0.2,0.6,109.6,100.8,116.8,102.4,25.8,23.2,3.4,7,6.6,7.8,84.8,84,0.457,0.47059999999999996,41.6,28,0.38079999999999997,0.34080000000000005,25.2,18.4,0.6572000000000001,0.666,37,45,21.2,19.6,15,14.6
22100926,2022-03-01,1610612764,1610612765,0.4,0.4,115.8,104.8,121.4,114.8,27.4,25,3.2,3.6,9.2,7.4,89.2,94,0.4878,0.41859999999999997,33.4,31,0.33080000000000004,0.3546,20.8,19.8,0.8172,0.7344,38,47.4,21,22.2,14,14
22100933,2022-03-02,1610612753,1610612754,0.4,0,109,104.8,119,122,23.2,23.6,3.6,4.2,6,5.6,89.6,86.4,0.43899999999999995,0.4404,37.6,34.4,0.3096,0.33720000000000006,22.8,23.4,0.8193999999999999,0.7133999999999998,43.2,43.4,19.2,20.8,14.2,15.4
22100934,2022-03-02,1610612755,1610612752,0.4,0.2,100.4,110.6,107,118.6,21.4,22,5,3.8,7.2,6.8,86.4,93,0.4135999999999999,0.40780000000000005,27.8,37.8,0.3388,0.3154,23.4,30,0.8353999999999999,0.7642,44,49,19.2,23.2,10.4,13.4
22100938,2022-03-02,1610612743,1610612760,0.8,0.4,119.4,109.4,110.6,113.4,28.8,23.4,2.2,4.6,6.6,7.8,85.4,92.4,0.4902,0.4506,39,33.2,0.39159999999999995,0.30279999999999996,24.2,21.8,0.8366,0.7384000000000001,47,47.2,20.2,18,15.4,12
22100936,2022-03-02,1610612749,1610612748,0.4,1,121.6,112.6,119.2,98,23,26.8,1.8,4.2,5.6,10.4,87.8,86.6,0.4786,0.4673999999999999,39.4,35.2,0.3602,0.3712,31.4,25,0.7584,0.8012,47.8,45.8,22.2,22,12.6,14
22100932,2022-03-02,1610612739,1610612766,0.8,0.4,102,126.4,96,122.8,24,28.8,4.8,3.8,7.4,9.8,81.4,94.4,0.44460000000000005,0.47240000000000004,29.2,39.8,0.35760000000000003,0.3726,24.8,30.4,0.7943999999999999,0.72,45,47,16,25.6,14.4,14
22100935,2022-03-02,1610612745,1610612762,0.2,0.2,108,108.6,115,116,25,19.8,4,4.4,7.4,9.4,87.2,84,0.45039999999999997,0.4668,40.8,38,0.373,0.391,22.8,20.6,0.6486000000000001,0.749,38.6,39,21,18.6,14.4,15
22100939,2022-03-02,1610612756,1610612757,0.6,0.4,115,107.2,111.4,110.6,28.8,23.4,5.2,4.6,8,7.2,89.8,89.2,0.4952,0.45120000000000005,30.2,38.8,0.3634,0.36080000000000007,19.2,18.8,0.7538,0.7026,43.8,46.6,19.4,21.2,11.6,13.2
22100937,2022-03-02,1610612740,1610612758,0.2,0.4,111.6,113.4,114.4,113.8,23.8,23.4,4.4,3.6,5.6,7,85.8,85.2,0.5004,0.4824,32.4,30.8,0.33039999999999997,0.3418,18.6,26.4,0.8234,0.8148000000000002,42.8,42.4,21.4,20.2,14.8,15
22100945,2022-03-03,1610612746,1610612747,0.8,0,124.8,113,119,116.2,29.2,24.2,4.6,4.8,7.2,6,88.8,85.6,0.5204000000000001,0.4888,36.2,33.6,0.4558,0.4098,20.8,25.2,0.7446,0.6100000000000001,43.4,42.4,18.8,19.8,12.6,12.2
22100944,2022-03-03,1610612759,1610612758,0.4,0.2,117.4,107.8,116.4,116.8,30.4,22,5,4,8.4,8,88.2,87.8,0.49700000000000005,0.4478,33.6,32.2,0.37320000000000003,0.3018,22.4,25.6,0.7677999999999999,0.7784000000000001,40.8,41.6,19.6,20,12.8,14.4
22100710,2022-03-03,1610612737,1610612741,0.8,0.4,125.8,116.8,115.8,118.8,28.2,26.4,5,4.8,8.2,6.2,88,86.8,0.5347999999999999,0.5187999999999999,36,29.4,0.4368,0.3276,20.4,21.4,0.8101999999999998,0.7794000000000001,42.6,41.8,20.4,18.6,13.6,12.4
22100941,2022-03-03,1610612751,1610612748,0.2,0.8,101.2,115.6,118,104.8,22.8,27,4.6,3.8,6.2,9.4,90.4,87.8,0.41980000000000006,0.47459999999999997,32.8,37.6,0.31520000000000004,0.3978,20.8,23.8,0.7135999999999999,0.7789999999999999,42.8,45.6,19.2,23,16.4,14
22100943,2022-03-03,1610612742,1610612744,0.8,0.4,107,109,96.4,110.4,21.2,26.4,2.6,3.8,6.8,9.6,83,84.8,0.45919999999999994,0.4558,36.8,42.6,0.3912,0.35319999999999996,21,20.2,0.7878000000000001,0.8013999999999999,44,39.8,20.2,20.8,13.6,14.2
22100942,2022-03-03,1610612761,1610612765,0.8,0.4,116,106.4,111.6,114.4,25.6,24,3,2.4,8.4,8,90.6,93,0.4837999999999999,0.43000000000000005,29.2,30,0.4276,0.33880000000000005,21.2,20.6,0.7982000000000001,0.7628,45.8,46.6,19.4,22,12.8,14.2
22100940,2022-03-03,1610612738,1610612763,0.8,0.8,108.8,121.6,102.8,112.6,26.4,28,6.6,6.4,7.8,8.2,84.6,96,0.4694000000000001,0.45919999999999994,35.6,30.2,0.3336,0.3442,22.2,33.6,0.8309999999999998,0.6918,45.4,57.2,18,23.6,14.8,14.6
22100949,2022-03-04,1610612741,1610612749,0.8,0.6,114.6,122.2,110.4,116.6,20.6,27,3.8,4.2,6.2,7.6,89.6,88.8,0.4758,0.5076,25,38.8,0.3714,0.38420000000000004,24.2,22.4,0.843,0.7422000000000001,48.2,43.2,18.2,19.6,12.2,13
22100946,2022-03-04,1610612765,1610612754,0.2,0.2,105.8,108.2,118.2,118.4,23.6,23.2,5.8,4.2,6.2,7.8,94.6,87,0.4178,0.4396,31.4,35.2,0.3022,0.34740000000000004,21.8,25.8,0.7949999999999999,0.7341999999999999,46.2,44.8,23.8,20.4,12.8,16.8
22100458,2022-03-04,1610612761,1610612753,0.6,0.4,115.2,109.4,112,116,24,27,3.2,4.4,7.6,8.6,91,89.4,0.4744,0.44720000000000004,29.2,37.6,0.38900000000000007,0.36660000000000004,22.6,19.4,0.8102,0.792,45.4,45.6,19,16.4,11.8,15
22100950,2022-03-04,1610612740,1610612762,0.4,0.4,117.2,113.2,111,118.4,26,23,4.2,4.2,5,9.6,86.4,86,0.5337999999999999,0.47779999999999995,30,40.2,0.35259999999999997,0.372,17.8,21,0.8150000000000001,0.7542,45,41.2,21.4,20.4,14.6,16
22100948,2022-03-04,1610612764,1610612737,0.6,0.2,119,105,119.8,107.2,28.2,19.4,4.8,4,8.4,6,89.6,91.6,0.49779999999999996,0.4224,32.4,31,0.38560000000000005,0.3146,21.4,22,0.7962,0.8366,39.8,45.4,21.8,19.6,13.6,11.2
22100953,2022-03-04,1610612756,1610612752,0.6,0.2,112.6,109.2,108.4,118.8,27.2,21.2,6,3.6,9.2,7,84.8,91.6,0.4904,0.414,30.6,35.8,0.353,0.3148,23.4,29.2,0.7816,0.7574,42.6,45.8,19.8,23,13.4,12.6
22100952,2022-03-04,1610612743,1610612745,0.8,0,119.8,108.2,111.8,126,29.4,23.2,1.8,3.4,7,7.6,87.8,90.2,0.4892,0.4314,40,41.4,0.35120000000000007,0.3156,24.2,25.2,0.8248,0.6736000000000001,50.2,41,20,22.8,15.6,16.2
22100947,2022-03-04,1610612755,1610612739,0.6,0.4,104.4,106.8,107.4,109.4,21.6,23.4,5.8,4,7.2,6.6,83.2,82.6,0.4274000000000001,0.47040000000000004,29.6,31.8,0.3518,0.3682,27.4,22.2,0.8512000000000001,0.8018000000000001,44.4,39.8,20.2,18.6,12.4,13.4
22100951,2022-03-04,1610612760,1610612750,0,0.6,103.2,126.2,119.2,124.4,24.8,29.4,4.2,5.6,9.4,8.2,92.2,93.6,0.4305999999999999,0.49779999999999996,36.2,41.2,0.2912,0.42619999999999997,17.6,19.6,0.7837999999999999,0.8068,45,36.8,19,22.6,15.4,12
22100957,2022-03-05,1610612763,1610612753,0.8,0.4,121.2,106.2,108.2,111.8,24.2,26,7.2,4.6,8.8,8.6,91.8,89.4,0.502,0.4346,27.2,38,0.38920000000000005,0.3632,24.4,18.4,0.7544000000000001,0.7978,50.2,46.2,20.4,15.8,13,14.8
22100956,2022-03-05,1610612748,1610612755,0.6,0.8,115.8,119.6,114,109.2,23.6,26.2,3.4,3.4,7,7,88,80.4,0.4772,0.5098,33,31.4,0.348,0.3952,28,30.2,0.7575999999999999,0.8240000000000001,46.4,41,21.6,22.2,15.4,11.8
22100954,2022-03-05,1610612742,1610612758,0.8,0.4,110,113.8,99.4,117.4,22.6,24.8,2.8,3.6,6.6,7.6,83,86.8,0.47319999999999995,0.4708,37.4,31.6,0.4242,0.313,20.4,28.4,0.7726,0.7916000000000001,42.4,42.8,19.8,19.2,13.4,13.6
22100958,2022-03-05,1610612750,1610612757,0.6,0.4,113.4,102,116.8,108.6,25.6,23.2,5.8,4.4,7.2,8.4,90.8,88.2,0.4386,0.42460000000000003,43.6,37.2,0.2972,0.33940000000000003,29,20.6,0.7396,0.7045999999999999,45,46.4,23.6,23.4,15,14.6
22100955,2022-03-05,1610612766,1610612759,0.2,0.4,117,122.8,115.4,126,28,31,5.2,3.2,7.6,7.2,93.6,96.8,0.45820000000000005,0.48600000000000004,40.2,29.2,0.329,0.3274,25.8,24.8,0.7054,0.7698,50.4,44.8,22.4,20.2,15.8,13.8
22100959,2022-03-05,1610612747,1610612744,0.2,0.2,104.6,109.6,113.8,115.2,21.4,25.6,6.6,4.2,8,8.6,86,84.6,0.45640000000000003,0.46440000000000003,33.4,40,0.2934,0.3834,22.6,19.4,0.7396,0.8022,41.4,39.2,18.6,20.8,15,14.2
22100963,2022-03-06,1610612764,1610612754,0.4,0.2,119.2,112.4,120.8,121,29.8,24.6,5.2,5.6,7.4,7.6,89.6,90.4,0.5048,0.44299999999999995,32,37,0.4112,0.3458,19.6,28,0.7962,0.6863999999999999,39.8,46.4,23,18.4,14,15.8
22100967,2022-03-06,1610612743,1610612740,0.8,1,118.2,116.8,111.2,102,27.4,26,2.2,4.2,7.6,10.8,86.2,84,0.4756,0.49560000000000004,40.2,28.2,0.36740000000000006,0.3458,26.2,30.6,0.8336,0.7946000000000001,47.4,44.2,20.2,19,15.4,14.2
22100962,2022-03-06,1610612739,1610612761,0.6,0.4,103,103.8,101.8,112,23,21.4,3.2,4,7.4,8.4,80.4,92.2,0.4524,0.42300000000000004,29.2,30.4,0.36419999999999997,0.3206,26.2,22.8,0.7564,0.6912,45,43.4,15.8,18.6,15.2,12.8
22100960,2022-03-06,1610612738,1610612751,0.8,0.4,110.2,113.6,102.8,113.2,26.8,20.2,7,3.2,6.8,6.6,86,90.2,0.47040000000000004,0.4666,35.8,32.4,0.34219999999999995,0.35019999999999996,21.8,25,0.8146000000000001,0.7286,47.2,42.2,16.8,21.8,13.8,9.6
22100964,2022-03-06,1610612745,1610612763,0,0.6,110.4,116.6,120.6,115.2,25.4,26.4,4,6.4,7.6,9,88,97.4,0.45519999999999994,0.4484,43,32.2,0.38539999999999996,0.30920000000000003,22.2,27.8,0.6426000000000001,0.7076,38,54,21.4,22.2,15.4,13.4
22100961,2022-03-06,1610612749,1610612756,0.6,0.8,124.2,115,118.6,108.2,23.8,29.2,1.8,5,5.4,8.6,88.2,91.6,0.48339999999999994,0.4918,38.4,31,0.3746,0.3054,32,19.2,0.7862,0.799,49.6,47.6,21.8,17.2,12.4,11.2
22100966,2022-03-06,1610612746,1610612752,0.8,0.2,123.4,111.2,114.6,119.2,29.2,22.2,3.8,4,7.8,6.8,91,89.8,0.5202,0.4312,34.4,35,0.48180000000000006,0.356,16.6,28.2,0.7458,0.7602,45.2,44.4,19.6,22.8,12.4,12.2
22100965,2022-03-06,1610612760,1610612762,0,0.4,103.8,109.4,124.8,119.4,24.4,22,4.6,4,10.2,9,91.4,86.8,0.4344,0.46040000000000003,36,39.2,0.2814,0.3516,18.4,22,0.8022,0.7135999999999999,42.8,44.2,19.4,20,16.4,16.6
22100974,2022-03-07,1610612758,1610612752,0.6,0.4,116.2,111.4,117,111.4,27.8,21,5.8,4.4,6.8,5.8,87.6,87.4,0.49380000000000007,0.43640000000000007,31.6,32.2,0.3556,0.3758,22.2,31.8,0.8356000000000001,0.7202,43.6,47.6,17.2,21.4,15.6,12.4
22100970,2022-03-07,1610612748,1610612745,0.8,0,111.6,109,105.6,127.2,22.4,24.4,2.8,3.4,5.8,6.8,80.4,89.6,0.49260000000000004,0.4486,28.6,40.2,0.37679999999999997,0.30920000000000003,27.8,23.4,0.786,0.681,41.8,40.4,20.2,22.4,13.4,15
22100973,2022-03-07,1610612759,1610612747,0.4,0,117.8,112.4,115.8,119.2,30,25.6,4.6,5,8.2,6.2,88,84.2,0.5046,0.5028,32.6,32.6,0.3996,0.4034000000000001,21.8,23.2,0.71,0.6208,41,40.8,20.6,18.6,12.4,13.6
22100969,2022-03-07,1610612755,1610612741,0.8,0.4,107.6,117.2,108.4,118.6,21.4,28,5.6,4.8,7.4,6.2,80.4,86.8,0.4446,0.5324,29.8,28.6,0.374,0.38180000000000003,30.2,17.6,0.8436,0.7816000000000001,41.6,40.8,20.6,19.2,11.8,14
22100528,2022-03-07,1610612743,1610612744,0.8,0.2,119.4,115.8,114.2,117.8,27.6,26.6,3.6,4.4,8,9.2,86.6,87.4,0.47539999999999993,0.49260000000000004,39,38.2,0.346,0.3972,28.6,19.8,0.8370000000000001,0.744,46.4,40.4,21.8,21,15.8,14.8
22100972,2022-03-07,1610612742,1610612762,0.8,0.6,112.2,111.4,103.2,114.8,22,22.8,2.2,4,6.4,8.2,82.2,88.4,0.48200000000000004,0.45640000000000003,37.4,41.6,0.41319999999999996,0.365,23.2,21.2,0.7516,0.7238,40.6,46.2,19.2,19.4,12.2,14.8
22100971,2022-03-07,1610612750,1610612757,0.6,0.4,115.2,110,117,116,27,24.4,5.6,3.4,7.2,8,86,89,0.4728,0.43479999999999996,40,37.2,0.331,0.3868,26.2,25,0.7796,0.7212,41.8,46.4,22.6,24,14.4,14.8
22100968,2022-03-07,1610612765,1610612737,0.4,0.4,109.4,109.6,119,109.4,25.6,18.8,6.8,4.2,6.2,5.8,92.6,90.8,0.4418,0.4282,32.2,33.2,0.3252,0.3468,21.4,25.6,0.7783999999999999,0.8138,45.4,43.2,23.4,19.2,13.2,9.6
22100976,2022-03-08,1610612754,1610612739,0.4,0.2,119.8,110.2,118.6,114.2,27.8,24.2,6.4,4.8,7.6,6.2,93,81,0.49239999999999995,0.4978000000000001,34.6,30.4,0.3712,0.3596,21.8,23,0.7114,0.8168,46.4,37.8,20.4,19.6,15,13.4
22100979,2022-03-08,1610612760,1610612749,0,0.8,104.8,126,124.6,116,22.8,26.6,5.6,4.6,10.2,7.2,92.4,90.4,0.4364,0.5128,34.6,38.6,0.2618,0.3926,19.4,25.4,0.8097999999999999,0.6978,43.2,45,19.8,19.4,14.4,12
22100978,2022-03-08,1610612763,1610612740,0.8,0.8,122.2,120.6,105.6,109.4,23.8,27.2,6.6,4,8.4,11,93.8,86.4,0.48980000000000007,0.503,29.4,29.2,0.39339999999999997,0.3734,25,30.8,0.7378,0.754,52.8,44.8,19.4,21.6,11.6,13.6
22100975,2022-03-08,1610612766,1610612751,0.4,0.4,119.8,115.2,114.6,115.8,28.6,21.2,6,3.4,7.8,6.6,93.2,91.2,0.4646,0.475,40,32,0.3448,0.37,27,23.4,0.7248000000000001,0.7372,51.8,42.8,22.4,22.8,15.8,10.8
22100977,2022-03-08,1610612753,1610612756,0.4,0.8,108.8,116.4,116.4,109.8,22.2,29.8,4.2,5.4,8,8,91,92.6,0.44320000000000004,0.4948,34.4,30.8,0.3014,0.3396,21,17.8,0.8413999999999999,0.7888000000000001,46,45.2,20.8,17.2,16.4,11.2
22100980,2022-03-08,1610612744,1610612746,0.4,0.8,114.8,102.4,113.8,100,26.2,23.2,3.6,8.2,9.4,7.4,88.6,87,0.4824,0.462,39.6,29.6,0.3402,0.3464,22.2,16.8,0.7268,0.7102,41.8,49.8,22.2,18.4,11,15.8
22100982,2022-03-09,1610612765,1610612741,0.6,0.4,110.6,114.4,114.6,117.4,25.6,26.4,5.8,4.2,6.8,5.6,92.4,86.2,0.44699999999999995,0.5264,31.8,27.6,0.358,0.36560000000000004,21.8,18,0.7374,0.7520000000000001,46.8,40.2,23,20.2,14,13.2
22100991,2022-03-09,1610612758,1610612743,0.4,0.8,116.8,116.2,123,107,27.8,27.2,4.8,3.8,6,7.6,85,87.4,0.5032,0.4880000000000001,29.6,37.8,0.3578,0.354,25.8,22.2,0.8022000000000002,0.8026,42,48.8,17.4,20,15.2,18
22100986,2022-03-09,1610612750,1610612760,0.8,0.6,121.8,112.6,112.6,112.2,26.6,23.6,6,5.6,8,8.4,89,92.4,0.4774,0.45519999999999994,40.2,33,0.3438,0.3532,29.2,22.8,0.7938,0.7562,46.8,49,24,17.8,15.4,12.2
22100981,2022-03-09,1610612766,1610612738,0.4,0.8,120.4,122,116,103.2,28.2,28.8,5.4,7.2,8.8,5.4,92.2,87.4,0.48200000000000004,0.5114,39.2,39.2,0.346,0.395,24.8,21.2,0.7308000000000001,0.8128,49.4,45.6,21.4,18.6,15.4,11.8
22100990,2022-03-09,1610612762,1610612757,1,0.4,117.4,107.4,99.6,121,24.6,22,5.8,3.8,7.8,7.8,86.8,86,0.48419999999999996,0.41880000000000006,43.6,34.4,0.35419999999999996,0.3702,22.4,28.8,0.8229999999999998,0.7634000000000001,49.6,43.8,18.4,24.4,14.2,15.8
22100985,2022-03-09,1610612745,1610612747,0.2,0,113.6,110.2,119,116.8,24.4,23.6,3.6,5.2,7.4,6.6,87.6,85,0.4648,0.4894,40.8,30.8,0.39059999999999995,0.37920000000000004,26.2,23.2,0.6384000000000001,0.6556000000000001,40.4,41.8,21.2,19,15.2,14
22100984,2022-03-09,1610612749,1610612737,0.6,0.4,125,112.6,119.2,111,24.4,20.8,3,4.8,5.8,5.2,88.4,90.8,0.4798,0.44539999999999996,39,33.2,0.3994,0.3414,31.8,27,0.7982000000000001,0.7502,49.8,43.2,22.2,19.8,12.4,9.8
22100992,2022-03-09,1610612746,1610612764,0.6,0.4,119.8,103,115.8,104.6,26.8,23.4,3.6,5.4,7.2,6,90.8,85.4,0.4918,0.462,35.2,28.2,0.45999999999999996,0.4378,18.8,15.4,0.7822,0.7895999999999999,45.2,43.2,19.8,19,12.4,13.8
22100989,2022-03-09,1610612759,1610612761,0.4,0.4,115,105,113.4,108.8,28.6,23.2,5.8,4,8.8,9.6,85.8,92,0.509,0.4408,30.4,28.4,0.38239999999999996,0.3236,24.2,21.8,0.6499999999999999,0.6594000000000001,41.6,43.6,20.6,19.8,14.6,12.6
22100987,2022-03-09,1610612740,1610612753,0.6,0.2,119.2,102.8,104.2,117.6,27.4,24.2,4.4,4.2,6.8,8.4,88.4,88.6,0.538,0.42279999999999995,30.8,37.4,0.34500000000000003,0.32599999999999996,17.2,20,0.7980000000000002,0.7853999999999999,46.2,44.4,22.2,16.2,13.8,14.2
22100988,2022-03-09,1610612742,1610612752,0.8,0.4,111.2,114.4,106.6,111.6,21,20,2.2,5,6.2,6.6,84,87.8,0.4694,0.45200000000000007,39.4,33.4,0.3872,0.38380000000000003,22.6,29.8,0.7550000000000001,0.74,39.8,46.8,19.8,24,11.4,11.2
22100983,2022-03-09,1610612748,1610612756,0.8,0.8,113.2,117.8,104.6,113.6,23.6,29.4,3.4,5.2,5.2,8.2,82.2,91.2,0.5002,0.49000000000000005,29,32,0.3982,0.35819999999999996,24.8,19.6,0.7846,0.8539999999999999,41.4,42.8,19.4,18,13.4,11.2
22100994,2022-03-10,1610612743,1610612744,0.8,0.2,121.4,119.8,116.8,120.2,30.4,27.8,4.2,3.8,8.2,8.8,85.8,87.8,0.4896000000000001,0.5042000000000001,37.4,38,0.3286,0.4042,32.2,21.8,0.7958,0.7379999999999999,44.2,41,23.2,23.4,13,14.8
22100993,2022-03-10,1610612755,1610612751,0.8,0.6,111.8,119.4,112.2,117,23.4,24.6,4.6,3.8,7,5.8,78.6,89,0.4648,0.4968,30.6,31,0.4002,0.4128,31.8,24.8,0.8408000000000001,0.7525999999999999,38.2,42.2,21.2,21.4,11.6,12.4
22100998,2022-03-11,1610612748,1610612739,0.8,0.2,111.4,111.6,105.4,116.4,25.2,25.2,4,4.6,6.6,6.4,83,83.6,0.49640000000000006,0.49160000000000004,30.2,32,0.40700000000000003,0.34080000000000005,22,22.4,0.7754000000000001,0.828,39.4,39.4,16.6,19.6,14,12.4
22100997,2022-03-11,1610612738,1610612765,0.8,0.6,113.8,110.8,106.4,112.4,27,25,6.8,3,6,7.8,83.4,92.4,0.4875999999999999,0.44460000000000005,35.6,31.4,0.3826,0.36479999999999996,23.4,21.8,0.8206,0.7764,43.8,46,16.6,23,13.4,13.2
22101003,2022-03-11,1610612756,1610612761,0.6,0.4,115,108.2,112,111.4,26.8,21.4,5.8,3,8.8,9.6,83.8,91.4,0.48200000000000004,0.4462,32.4,29.4,0.389,0.333,26.8,23.6,0.8046,0.6874,38.8,43.4,21.8,20.2,12,12
22100996,2022-03-11,1610612737,1610612746,0.8,0.6,127,102,117.6,103,28.4,23.2,5.4,8,8.4,8.4,88,89.2,0.5347999999999999,0.4282,36,33,0.42679999999999996,0.34440000000000004,21.6,19.2,0.8362,0.7664,41,50.8,19.2,16.8,11.8,15.6
22101004,2022-03-11,1610612747,1610612764,0.4,0.4,106.2,105.2,110.8,105.2,20.8,24.2,6.6,5,8.6,7.2,86.8,86.4,0.4516,0.46840000000000004,35.2,26.6,0.3186,0.4431999999999999,20.8,15.4,0.791,0.8196,42.6,43.4,18.2,18.4,15.8,14
22101002,2022-03-11,1610612759,1610612762,0.4,0.6,111.8,111.8,112.4,115.8,26.8,23.8,5.2,4,8.4,7,86,89.2,0.48860000000000003,0.44960000000000006,30.2,41.2,0.3416,0.3758,24.8,22.2,0.6988,0.7138,42,47,20.8,19,14.6,15
22101000,2022-03-11,1610612763,1610612752,0.8,0.6,125.6,115.2,108.8,104.6,25,20.2,5.8,4.4,8.4,6,94,88.4,0.4928,0.4612,32,32.4,0.38239999999999996,0.3752,27.4,29.6,0.7378,0.727,51.2,49.6,19.2,24.2,12.2,11.2
22101001,2022-03-11,1610612740,1610612766,0.4,0.4,115.6,118.6,107.8,117.2,24.8,27.8,3.4,3.8,8.2,10,91.6,92.8,0.5094,0.4574,30,38.4,0.2988,0.35540000000000005,17.6,28.2,0.7674,0.7078,45,48.8,21.8,24,13.2,13.8
22100995,2022-03-11,1610612753,1610612750,0.4,0.6,112,127,113.6,121.8,22.2,29.6,3.6,6.2,7.6,9.6,93.2,91,0.4476,0.5092000000000001,37,41.8,0.2988,0.41980000000000006,21.8,20.8,0.827,0.8221999999999999,48.6,35.2,21.6,21.2,15,12.8
22100999,2022-03-11,1610612745,1610612742,0.4,0.8,117.4,111.4,117.2,107.2,24.4,21.4,3.6,5.6,7.8,6.4,91.6,81.2,0.462,0.49219999999999997,41.2,37.8,0.3914,0.40359999999999996,24,22.6,0.7078,0.7571999999999999,42.2,39.2,21.4,21.2,15,12.4
22101005,2022-03-12,1610612748,1610612750,0.8,0.6,108.2,125.2,100.6,119,25.8,28.8,4.6,6,6.8,10.4,83.6,89.4,0.47859999999999997,0.5106,31.6,41.6,0.384,0.4168,19.8,19.8,0.8110000000000002,0.8556000000000001,41.4,35.8,17.8,21.8,13.4,12.6
22101008,2022-03-12,1610612744,1610612749,0.4,0.8,112,127,110.4,117.4,27.4,26.4,4.2,4.2,8.8,7.4,90.2,92,0.466,0.5122,38,36.6,0.3214,0.4006,21.6,25,0.746,0.7124,44,46.8,22.4,19.4,11,12.6
22101011,2022-03-12,1610612757,1610612764,0.4,0.2,100.2,105.8,115.4,109,22.8,23.4,3.4,5.2,8.8,8.2,86.8,85.4,0.41319999999999996,0.46900000000000003,36.2,27.6,0.2802,0.42800000000000005,23.4,18.2,0.7904,0.7952,43,42.4,21.4,19.2,14.8,14.2
22101009,2022-03-12,1610612743,1610612761,0.6,0.6,118.8,113,117.4,108.8,28.4,21.6,5,3,8.2,10.6,86.2,93.4,0.48040000000000005,0.4476,35,31.2,0.2994,0.36839999999999995,32.8,23.2,0.7934,0.7554000000000001,45,45.8,22.2,21.6,12.6,12
